cve_id,vendor,product,asset_type,function,cvss_score,cvss_vector,epss_percentile,in_cisa_kev,icsa_present,criticality_0_5,exposure_0_5,location,L,impact_I,E,Risk_base,version_match,Risk,priority,explain,published
CVE-2022-32525,schneider electric,interactive_graphical_scada_system,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.87358,,0,4,3,Nashville,0.9747530000000001,0.74,0.4,0.8078752864000002,unknown,0.7270877577600001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-30 23:15:10.847
CVE-2022-32524,schneider electric,interactive_graphical_scada_system,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.88609,,0,4,3,Nashville,0.9791315000000002,0.74,0.4,0.8115041872000002,unknown,0.7303537684800002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-30 23:15:10.777
CVE-2022-32523,schneider electric,interactive_graphical_scada_system,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.88609,,0,4,3,Nashville,0.9791315000000002,0.74,0.4,0.8115041872000002,unknown,0.7303537684800002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-30 23:15:10.700
CVE-2022-32522,schneider electric,interactive_graphical_scada_system,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.87649,,0,4,3,Nashville,0.9757715000000001,0.74,0.4,0.8087194192000002,unknown,0.7278474772800002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-30 23:15:10.627
CVE-2022-32521,schneider electric,data_center_expert,PLC,Controls,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.70413,,0,4,3,Nashville,0.8604455000000001,0.74,0.4,0.7131372304000001,unknown,0.6418235073600002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-30 23:15:10.547
CVE-2022-32520,schneider electric,data_center_expert,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.37967,,0,4,3,Nashville,0.8018845000000001,0.74,0.4,0.6646018736000001,unknown,0.5981416862400001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:10.477
CVE-2022-32519,schneider electric,data_center_expert,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.41564,,0,4,3,Nashville,0.8144740000000001,0.74,0.4,0.6750360512000002,unknown,0.6075324460800002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:10.403
CVE-2022-32518,schneider electric,data_center_expert,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.37967,,0,4,3,Nashville,0.8018845000000001,0.74,0.4,0.6646018736000001,unknown,0.5981416862400001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:10.327
CVE-2022-32517,schneider electric,conext_combox_firmware,PLC,Controls,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,0.28831,,0,4,3,Nashville,0.5884085000000001,0.74,0.4,0.48767296480000016,unknown,0.43890566832000016,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:10.247
CVE-2022-32516,schneider electric,conext_combox_firmware,PLC,Controls,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,0.32191,,0,4,3,Nashville,0.6001685,0.74,0.4,0.49741965280000006,unknown,0.44767768752000003,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:10.170
CVE-2022-32515,schneider electric,conext_combox_firmware,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.37152,,0,4,3,Nashville,0.7990320000000002,0.74,0.4,0.6622377216000003,unknown,0.5960139494400003,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:10.083
CVE-2022-32514,schneider electric,5500ac2_firmware,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.41977,,0,4,3,Nashville,0.8159195000000001,0.74,0.4,0.6762340816000002,unknown,0.6086106734400002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:10.007
CVE-2022-32513,schneider electric,5500ac2_firmware,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.40511,,0,4,3,Nashville,0.8107885000000001,0.74,0.4,0.6719815088000002,unknown,0.6047833579200002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:09.927
CVE-2022-32512,schneider electric,canbrass,PLC,Controls,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.68083,,0,4,3,Nashville,0.7672905,0.74,0.4,0.6359303664000001,unknown,0.5723373297600001,High,"KEV,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-30 23:15:09.843
CVE-2022-22732,schneider electric,ecostruxure_power_commission,HMI/ES,Ops interface,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,0,4,2,Nashville,0.63,0.6799999999999999,0.4,0.479808,unknown,0.4318272,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:09.753
CVE-2022-22731,schneider electric,ecostruxure_power_commission,HMI/ES,Ops interface,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,4,2,Nashville,0.7565000000000002,0.6799999999999999,0.4,0.5761504000000002,unknown,0.5185353600000002,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:09.627
CVE-2022-0223,schneider electric,ecostruxure_power_commission,HMI/ES,Ops interface,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,4,2,Nashville,0.7565000000000002,0.6799999999999999,0.4,0.5761504000000002,unknown,0.5185353600000002,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 23:15:09.427
CVE-2022-26872,ami,megarac_sp x,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,0,3,3,Nashville,0.7015000000000001,0.6,0.4,0.4714080000000001,unknown,0.4242672000000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 16:15:08.860
CVE-2022-45788,schneider electric,ecostruxure_control_expert,HMI/ES,Ops interface,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.52493,,0,4,2,Nashville,0.8527255000000001,0.6799999999999999,0.4,0.6494357408000001,unknown,0.5844921667200002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-30 13:15:09.310
CVE-2022-2988,schneider electric,ecostruxure_machine_expert_ _hvac,HMI/ES,Ops interface,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.33316,,0,4,2,Nashville,0.6591060000000001,0.6799999999999999,0.4,0.5019751296000001,unknown,0.4517776166400001,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 11:15:08.807
CVE-2023-22324,contec,conprosys_hmi_system,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,0.397,,0,3,3,Nashville,0.6264500000000001,0.6,0.4,0.4209744000000001,unknown,0.3788769600000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-30 07:15:09.767
CVE-2023-22322,omron,cx motion_pro,Other ICS Device,Industrial device,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,0.03268,,0,3,3,Nashville,0.41393800000000003,0.6,0.4,0.278166336,unknown,0.25034970240000004,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-30 07:15:09.237
CVE-2022-41006,siretta,quartz gold_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.5697,,0,3,3,Nashville,0.8683950000000001,0.6,0.4,0.5835614400000001,unknown,0.5252052960000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-26 22:15:19.197
CVE-2022-41005,siretta,quartz gold_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.63063,,0,3,3,Nashville,0.8897205000000001,0.6,0.4,0.5978921760000001,unknown,0.5381029584000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-26 22:15:18.960
CVE-2022-47767,solar log,solar log_250_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.59613,,0,3,3,Nashville,0.8776455000000002,0.6,0.4,0.5897777760000001,unknown,0.5307999984000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-26 21:18:05.573
CVE-2022-27507,citrix,gateway,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,,,0,3,3,Nashville,0.5750000000000001,0.6,0.4,0.3864000000000001,unknown,0.34776000000000007,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-26 21:15:33.080
CVE-2020-18331,chinamobileltd,gpn2.4p21 c cn_firmware,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,,,0,3,3,Nashville,0.718,0.6,0.4,0.48249600000000004,unknown,0.43424640000000003,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-26 21:15:19.080
CVE-2020-18330,chinamobileltd,gpn2.4p21 c cn_firmware,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,,,0,3,3,Nashville,0.718,0.6,0.4,0.48249600000000004,unknown,0.43424640000000003,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-26 21:15:18.723
CVE-2020-22662,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:13.063
CVE-2020-22661,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,,,0,3,3,Nashville,0.5750000000000001,0.6,0.4,0.3864000000000001,unknown,0.34776000000000007,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:13.007
CVE-2020-22660,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.953
CVE-2020-22659,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.897
CVE-2020-22658,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,3,3,Nashville,0.7565000000000002,0.6,0.4,0.5083680000000002,unknown,0.45753120000000014,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.843
CVE-2020-22657,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,,,0,3,3,Nashville,0.718,0.6,0.4,0.48249600000000004,unknown,0.43424640000000003,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.787
CVE-2020-22656,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.720
CVE-2020-22655,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.667
CVE-2020-22654,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,3,3,Nashville,0.7565000000000002,0.6,0.4,0.5083680000000002,unknown,0.45753120000000014,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.610
CVE-2020-22653,ruckuswireless,r310_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,3,3,Nashville,0.7565000000000002,0.6,0.4,0.5083680000000002,unknown,0.45753120000000014,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-20 19:15:12.547
CVE-2022-40267,mitsubishielectric,fx5u 80mt\/ess_firmware,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,0.84076,,0,3,3,Nashville,0.9247659999999999,0.6,0.4,0.621442752,unknown,0.5592984768,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-20 08:15:11.373
CVE-2023-22373,contec,conprosys_hmi_system,Other ICS Device,Industrial device,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,0.77074,,0,3,3,Nashville,0.696759,0.6,0.4,0.46822204800000006,unknown,0.42139984320000007,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-20 03:15:10.937
CVE-2023-22339,contec,conprosys_hmi_system,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.59501,,0,3,3,Nashville,0.7507535000000001,0.6,0.4,0.504506352,unknown,0.45405571680000006,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-20 03:15:10.770
CVE-2023-22334,contec,conprosys_hmi_system,Other ICS Device,Industrial device,5.3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,0.76266,,0,3,3,Nashville,0.658431,0.6,0.4,0.442465632,unknown,0.3982190688,Low,"KEV,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-20 03:15:10.613
CVE-2023-22331,contec,conprosys_hmi_system,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,0.8529,,0,3,3,Nashville,0.841015,0.6,0.4,0.56516208,unknown,0.508645872,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-20 03:15:09.813
CVE-2022-3738,wago,pfc100_firmware,Other ICS Device,Industrial device,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,0.26776,,0,3,3,Nashville,0.518216,0.6,0.4,0.34824115200000005,unknown,0.31341703680000005,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-19 12:15:11.213
CVE-2022-45923,opentext,opentext_extended_ecm,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.43273,,0,3,3,Nashville,0.7654555000000001,0.6,0.4,0.5143860960000001,unknown,0.46294748640000005,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-18 22:15:10.407
CVE-2023-21888,oracle,primavera_gateway,Other ICS Device,Industrial device,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,0.44541,,0,3,3,Nashville,0.5828935000000001,0.6,0.4,0.39170443200000005,unknown,0.35253398880000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-18 00:15:16.620
CVE-2022-43977,ge,ms_3000_firmware,SCADA Server,SCADA core,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.25135,,0,5,2,Nashville,0.7569725000000002,0.82,0.4,0.6952035440000002,unknown,0.6256831896000001,Extreme,"KEV,AV:N+AC:L,HighCriticality,HighImpactWithEnv,VersionUnknown",2023-01-17 21:15:14.100
CVE-2022-43976,ge,ms_3000_firmware,SCADA Server,SCADA core,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.26315,,0,5,2,Nashville,0.7611025000000001,0.82,0.4,0.6989965360000001,unknown,0.6290968824000002,Extreme,"KEV,AV:N+AC:L,HighCriticality,HighImpactWithEnv,VersionUnknown",2023-01-17 21:15:13.867
CVE-2022-43975,ge,ms_3000_firmware,SCADA Server,SCADA core,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.43487,,0,5,2,Nashville,0.6947045000000001,0.82,0.4,0.6380166128000001,unknown,0.5742149515200001,High,"KEV,AV:N+AC:L,HighCriticality,HighImpactWithEnv,VersionUnknown",2023-01-17 21:15:13.590
CVE-2023-22366,omron,cx motion mch_firmware,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.08152,,0,3,3,Nashville,0.557532,0.6,0.4,0.37466150400000003,unknown,0.3371953536,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-17 10:15:11.943
CVE-2023-22357,omron,cp1l el20dr d_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.76844,,0,3,3,Nashville,0.9379540000000001,0.6,0.4,0.6303050880000001,unknown,0.5672745792000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-17 10:15:11.887
CVE-2022-3161,siemens,jt2go,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.33255,,0,4,2,Nashville,0.6453925,0.6799999999999999,0.4,0.4915309280000001,unknown,0.44237783520000007,Medium,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-13 01:15:09.770
CVE-2022-3160,siemens,jt2go,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.2493,,0,4,2,Nashville,0.616255,0.6799999999999999,0.4,0.469339808,unknown,0.42240582720000003,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-13 01:15:09.687
CVE-2022-3159,siemens,jt2go,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.33595,,0,4,2,Nashville,0.6465825000000001,0.6799999999999999,0.4,0.49243723200000006,unknown,0.4431935088000001,Medium,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-13 01:15:09.600
CVE-2023-22403,juniper,junos,Switch,Network,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.50812,,0,3,4,Nashville,0.720342,0.6599999999999999,0.4,0.5324768064000001,unknown,0.47922912576000004,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-13 00:15:10.767
CVE-2022-4428,cloudflare,warp,Other ICS Device,Industrial device,8.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,0.21483,,0,3,3,Nashville,0.6451905000000001,0.6,0.4,0.4335680160000001,unknown,0.3902112144000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-11 17:15:09.383
CVE-2022-47967,siemens,solid_edge,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.26764,,0,4,2,Nashville,0.6226740000000001,0.6799999999999999,0.4,0.4742285184000001,unknown,0.4268056665600001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-10 12:15:23.900
CVE-2022-47935,siemens,jt_open_toolkit,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.26764,,0,4,2,Nashville,0.6226740000000001,0.6799999999999999,0.4,0.4742285184000001,unknown,0.4268056665600001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-10 12:15:23.830
CVE-2022-45094,siemens,sinec_ins,HMI/ES,Ops interface,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.71552,,0,4,2,Nashville,0.8644320000000001,0.6799999999999999,0.4,0.6583514112000001,unknown,0.5925162700800001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-10 12:15:23.590
CVE-2022-45093,siemens,sinec_ins,HMI/ES,Ops interface,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.80768,,0,4,2,Nashville,0.896688,0.6799999999999999,0.4,0.6829175808000001,unknown,0.6146258227200001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-10 12:15:23.523
CVE-2022-45092,siemens,sinec_ins,HMI/ES,Ops interface,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.95236,,0,4,2,Nashville,0.947326,0.6799999999999999,0.4,0.7214834816000001,unknown,0.64933513344,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-10 12:15:23.453
CVE-2022-43514,siemens,automation_license_manager,HMI/ES,Ops interface,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.77115,,0,4,2,Nashville,0.9389025000000001,0.6799999999999999,0.4,0.7150681440000001,unknown,0.6435613296000001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2023-01-10 12:15:23.277
CVE-2022-43513,siemens,automation_license_manager,HMI/ES,Ops interface,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,0.36295,,0,4,2,Nashville,0.6695325,0.6799999999999999,0.4,0.5099159520000001,unknown,0.45892435680000004,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-10 12:15:23.207
CVE-2022-38773,siemens,simatic_drive_controller_cpu_1504d_tf_firmware,HMI/ES,Ops interface,6.8,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.29247,,0,4,2,Nashville,0.5763645,0.6799999999999999,0.4,0.4389592032,unknown,0.39506328288,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-10 12:15:23.103
CVE-2021-4311,talend,open_studio,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,3,3,Nashville,0.7565000000000002,0.6,0.4,0.5083680000000002,unknown,0.45753120000000014,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-09 12:15:15.587
CVE-2022-33266,qualcomm,apq8009_firmware,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.20661,,0,3,3,Nashville,0.6013135000000001,0.6,0.4,0.4040826720000001,unknown,0.3636744048000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-09 08:15:12.230
CVE-2023-0036,openatom,openharmony,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.00461,,0,3,3,Nashville,0.5306135000000001,0.6,0.4,0.3565722720000001,unknown,0.3209150448000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-09 03:15:09.580
CVE-2023-0035,openatom,openharmony,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.00461,,0,3,3,Nashville,0.5306135000000001,0.6,0.4,0.3565722720000001,unknown,0.3209150448000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-09 03:15:09.503
CVE-2021-40341,hitachienergy,foxman un,Other ICS Device,Industrial device,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,,,0,3,3,Nashville,0.49,0.6,0.4,0.32928,unknown,0.296352,Low,"KEV,HighImpactWithEnv,VersionUnknown",2023-01-05 22:15:08.860
CVE-2022-2967,prosysopc,ua_modbus_server,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2023-01-03 22:15:11.757
CVE-2022-4857,modbustools,modbus_poll,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.28215,,0,3,3,Nashville,0.6277525,0.6,0.4,0.42184968000000006,unknown,0.37966471200000007,Low,"KEV,HighImpactWithEnv,VersionUnknown",2022-12-30 10:15:10.103
CVE-2022-4856,modbustools,modbus_slave,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.2508,,0,3,3,Nashville,0.61678,0.6,0.4,0.41447616000000004,unknown,0.373028544,Low,"KEV,HighImpactWithEnv,VersionUnknown",2022-12-30 10:15:09.530
